race_id,race_number,race_name,competition_id,competition_name,country,class_name,grade,tempo,distance_m,track_status,start_time_iso,field_size,active_field_size,selection_id,runner_number,runner_name,draw_number,jockey,trainer,trainer_location,weight_kg,age,sex,speed_rating,dry_rating,wet_rating,win_percentage,place_percentage,prize_money,career_starts,career_wins,career_seconds,career_thirds,good_starts,good_wins,soft_starts,soft_wins,heavy_starts,heavy_wins,distance_starts,distance_wins,track_starts,track_wins,first_up_starts,first_up_wins,second_up_starts,second_up_wins,horse_jockey_starts,horse_jockey_wins,last_six,form_fig,expected_settling_position,recent_runs_count,recent_wins,recent_places,recent_avg_place,recent_best_place,recent_avg_place_3,recent_avg_place_5,recent_win_rate_5,recent_top3_rate_5,recent_avg_margin,recent_best_margin,recent_avg_margin_3,recent_avg_starting_price,recent_same_distance_runs,recent_same_track_runs,recent_same_condition_runs,recent_days_since_last_run,open_price,fluc1,fluc2,sp_starting_price,live_price,price_quality,finish_place,result_code,status,is_winner,top3_mask,is_duplicate_runner,has_valid_live_price,race_total_runners,race_priced_runners,price_coverage,is_valid_field_size,has_valid_result_labels,condition_rating,suitability_score,recent_form_score,connection_score,market_rank,price_band,distance_band,has_sparse_recent_form,model_score,model_rank,raw_model_prob,market_implied_prob,model_prob,edge,edge_pct,price_vs_sp,stake,settlement_price,profit,profit_net
10269106,7,R7 Elsdon Park (Bm75),560,Pukekohe,New Zealand,Horses - Aus/NZ,,Fast,1200,Good (4),2026-03-20T03:20:00+00:00,11,4,1178050977,1,Charmrose,1,Opie Bosson,Mark Walker & Sam Bergerson,Matamata,59.0,5,m,13.0,96.0,96.0,21.43,64.29,100410.0,14.0,3.0,6.0,0.0,4.0,2.0,7.0,1.0,3.0,0.0,10.0,2.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,x11524,x11524,,6,2,3,3.1666666666666665,1.0,3.6666666666666665,2.6,0.4,0.6,1.4833333333333334,0.2,2.033333333333333,5.333333333333333,6,0,1,19.0,4.4,6.0,5.5,6.0,5.5,FLUC2,1,W,finished,1,1,False,True,4,4,1.0,True,True,96.0,0.2333333333333333,0.40814285714285714,0.0,3.0,3-6,sprint,False,0.514263553390435,1.0,0.2629170738614307,0.18181818181818182,0.2629170738614307,0.08109889204324888,8.109889204324888,0.5,1.0,5.5,4.5,4.5
10273458,3,R3 Rock Magic Stakes,207,Ascot,Australia,Horses - Aus/NZ,,Fast,1000,Good (4),2026-03-21T04:55:00+00:00,6,5,1178602271,2,Acromantula,5,Lucy F Fiore,D & B Pearce,Karnup,57.5,8,g,93.0,93.0,93.0,22.73,47.73,808377.0,44.0,10.0,7.0,4.0,37.0,8.0,7.0,2.0,0.0,0.0,32.0,9.0,28.0,8.0,9.0,2.0,9.0,3.0,1.0,1.0,47x941,47x941,Leader,6,1,2,4.5,1.0,3.3333333333333335,3.6,0.2,0.4,2.983333333333333,0.5,2.2333333333333334,13.0,6,3,6,12.0,9.5,7.5,7.0,6.5,7.0,FLUC2,4,P,finished,0,0,False,True,5,5,1.0,True,True,93.0,0.2610601673101673,0.2618881118881119,1.0,4.0,6-9,sprint,False,0.5634396925678856,2.0,0.2047128398650862,0.14285714285714285,0.2047128398650862,0.061855697007943355,6.1855697007943355,-0.5,1.0,7.0,-1.0,-1.0
10273459,5,R5 Supremacy Stakes,207,Ascot,Australia,Horses - Aus/NZ,,Fast,1000,Good (4),2026-03-21T06:21:00+00:00,8,8,1178602286,1,All On Red,6,Luke Campbell,Tiarnna Noske,Coolup,58.5,2,c,96.0,78.0,78.0,66.67,100.0,140370.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,113x,113x,Leader,6,4,6,1.5,1.0,1.6666666666666667,1.4,0.8,1.0,2.1,1.0,2.3666666666666667,3.4,4,3,5,12.0,7.5,11.0,10.0,,10.0,FLUC2,7,L,finished,0,0,False,True,8,8,1.0,True,True,78.0,0.7222222222222222,0.7362500000000002,1.0,4.0,9-12,sprint,False,0.7432885855382212,2.0,0.15010581246186516,0.1,0.15010581246186516,0.05010581246186516,5.010581246186516,,1.0,10.0,-1.0,-1.0
10276861,3,R3 Towac Legends Day Orange Cup Prelude (Bm82),538,Orange,Australia,Horses - Aus/NZ,,Fast,1600,Good (4),2026-03-22T03:45:00+00:00,9,5,1178895858,5,Dark Vador,3,Heavelon Van Der Hoven,Matthew Smith,Warwick Farm,57.0,6,g,67.0,92.0,92.0,16.22,45.95,167335.0,37.0,6.0,8.0,3.0,24.0,6.0,12.0,0.0,1.0,0.0,11.0,3.0,3.0,1.0,5.0,0.0,5.0,1.0,0.0,0.0,951401,951401,Pace,6,2,3,4.166666666666667,1.0,5.666666666666667,4.6,0.4,0.4,4.85,0.5,6.8999999999999995,26.833333333333332,4,0,4,29.0,12.0,8.0,8.5,8.5,8.5,FLUC2,1,W,finished,1,1,False,True,5,5,1.0,True,True,92.0,0.2853535353535353,0.3315322580645162,0.0,4.0,6-9,middle,False,0.48440214859086766,2.0,0.20266677300544197,0.11764705882352941,0.20266677300544197,0.08501971418191256,8.501971418191257,0.0,1.0,8.5,7.5,7.5
10293913,8,R8 Hygain Edge Hcp (62),15602,Pakenham,Australia,Horses - Aus/NZ,,Slow,1600,Heavy (9),2026-03-26T09:45:00+00:00,8,5,1180918515,3,Gymkhana,4,Jackie Beriman,Angus Townley,Pakenham,59.0,6,g,26.0,86.0,86.0,13.04,34.78,77745.0,23.0,3.0,1.0,4.0,13.0,2.0,7.0,1.0,1.0,0.0,6.0,1.0,4.0,1.0,6.0,1.0,5.0,0.0,1.0,1.0,359491,359491,Off Midfield,6,1,2,5.166666666666667,1.0,4.666666666666667,5.6,0.2,0.2,2.9166666666666665,0.2,2.6333333333333333,19.0,2,1,0,12.0,23.0,8.0,7.5,8.0,7.5,FLUC2,4,P,finished,0,0,False,True,5,5,1.0,True,True,86.0,0.13888888888888887,0.19079491255961845,1.0,4.0,6-9,middle,False,0.4926903472082726,1.0,0.21409379241100396,0.13333333333333333,0.21409379241100396,0.08076045907767063,8.076045907767062,0.5,1.0,7.5,-1.0,-1.0
10294002,6,R6 Ladbrokes Top 2/3/4 Betting Hcp,265,Cairns,Australia,Horses - Aus/NZ,,Fast,1250,Heavy (9),2026-03-26T03:56:00+00:00,8,8,1180930602,1,Valenki,2,Michael J Murphy,O Chillemi,Tolga,62.0,6,g,16.0,93.0,93.0,23.68,57.89,181840.0,38.0,9.0,6.0,7.0,22.0,5.0,15.0,3.0,1.0,1.0,2.0,1.0,9.0,3.0,6.0,1.0,5.0,1.0,1.0,1.0,1162x1,1162x1,Backmarker,6,3,5,2.3333333333333335,1.0,3.0,2.2,0.6,0.8,1.7,0.2,1.8,4.6499999999999995,4,3,1,14.0,12.0,11.0,10.0,12.0,10.0,FLUC2,3,P,finished,0,1,False,True,8,8,1.0,True,True,93.0,0.611111111111111,0.5625,1.0,5.0,9-12,sprint,False,0.721441363315999,1.0,0.1560896701751325,0.1,0.1560896701751325,0.0560896701751325,5.60896701751325,2.0,1.0,10.0,-1.0,-1.0
10298330,6,R6 Courtesy Ford Manawatu Sires' Produce Stakes,642,Trentham,New Zealand,Horses - Aus/NZ,,Slow,1400,Soft (5),2026-03-28T02:28:00+00:00,13,4,1181246266,6,Excite,2,George Rooke,R James & R Wellwood,Cambridge,57.0,2,c,30.0,96.0,96.0,0.0,100.0,9250.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,22,22,,2,0,2,2.0,2.0,2.0,2.0,0.0,1.0,1.45,0.1,1.45,3.3499999999999996,0,0,1,17.0,10.0,9.5,10.0,9.5,10.0,FLUC2,4,P,finished,0,0,False,True,4,4,1.0,True,True,96.0,0.0,0.39999999999999997,0.0,2.0,9-12,middle,False,0.46096914109377674,2.0,0.2490365683474179,0.1,0.2490365683474179,0.1490365683474179,14.90365683474179,-0.5,1.0,10.0,-1.0,-1.0
10298437,7,R7 Vtr Medical (Bm62),310,Cranbourne,Australia,Horses - Aus/NZ,,Normal,1500,Soft (6),2026-03-27T09:45:00+00:00,13,8,1181257386,4,Hollerasaurous,2,Luke Currie,"Ben, Will & Jd Hayes",Pakenham 3,60.0,3,g,9.0,99.0,99.0,100.0,100.0,23375.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1,Backmarker,2,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,3.2,1,0,0,19.0,6.0,9.0,9.5,,9.5,FLUC2,7,L,finished,0,0,False,True,8,8,1.0,True,True,99.0,0.0,0.8499999999999999,1.0,5.0,9-12,middle,False,0.7067383444467502,1.0,0.1584065926498614,0.10526315789473684,0.1584065926498614,0.05314343475512456,5.314343475512456,,1.0,9.5,-1.0,-1.0
10305623,6,R6 Mc Labour (Bm56),427,Kilmore,Australia,Horses - Aus/NZ,,Fast,1607,Soft (6),2026-03-31T05:00:00+00:00,8,5,1181982823,1,Ancho,3,Brittany Button,G W Egan,Mansfield,62.5,4,g,19.0,100.0,100.0,33.33,55.56,42585.0,9.0,3.0,0.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,3.0,2.0,3.0,1.0,6.0,3.0,330x17,330x17,Off Midfield,6,2,4,4.166666666666667,1.0,6.0,4.8,0.2,0.6,3.783333333333333,0.1,5.733333333333333,8.366666666666667,4,0,1,19.0,7.5,7.5,7.0,7.5,7.0,FLUC2,4,P,finished,0,0,False,True,5,5,1.0,True,True,100.0,0.25,0.31046082949308756,0.5,4.0,6-9,middle,False,0.5502994743873448,1.0,0.21966686212329822,0.14285714285714285,0.21966686212329822,0.07680971926615537,7.680971926615538,0.5,1.0,7.0,-1.0,-1.0
10315527,4,R4 Bennett Racing (Bm66),358,Geelong,Australia,Horses - Aus/NZ,,Fast,1700,Good (4),2026-04-01T04:05:00+00:00,7,7,1183212338,5,Revolver,2,John Allen,Archie Alexander,Ballarat,59.5,5,g,63.0,93.0,93.0,23.08,53.85,80230.0,13.0,3.0,2.0,2.0,8.0,3.0,4.0,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,0.0,3.0,2.0,10.0,3.0,9x7103,9x7103,Off Pace,6,1,2,6.5,1.0,4.666666666666667,6.0,0.2,0.4,5.6000000000000005,0.4,2.6,9.566666666666666,5,2,3,23.0,8.5,11.0,12.0,11.0,12.0,FLUC2,4,P,finished,0,0,False,True,7,7,1.0,True,True,93.0,0.4305555555555555,0.2464705882352941,0.3,4.0,12-20,middle,False,0.5196689513910598,2.0,0.14802516237484134,0.08333333333333333,0.14802516237484134,0.06469182904150801,6.469182904150801,-1.0,1.0,12.0,-1.0,-1.0
10319224,10,R10 Pink Ribbon Breakfast Race Day 16 April (Bm75),208,Ashburton,New Zealand,Horses - Aus/NZ,,Normal,1600,Soft (7),2026-04-02T04:20:00+00:00,14,4,1183542887,1,Eight Pence,4,Kendra Bakker,L M Robinson,Riccarton Park,59.5,4,g,10.0,85.0,85.0,27.27,45.45,93510.0,11.0,3.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0,0.0,6.0,3.0,2.0,2.0,2.0,0.0,2.0,0.0,7.0,3.0,114216,114216,,6,3,4,2.5,1.0,3.0,2.8,0.4,0.6,1.4333333333333333,0.2,0.9666666666666667,8.566666666666668,6,2,2,33.0,5.0,7.5,7.0,7.5,7.0,FLUC2,3,P,finished,0,1,False,True,4,4,1.0,True,True,85.0,0.5833333333333334,0.4203571428571429,0.42857142857142855,3.0,6-9,middle,False,0.5902921779203709,1.0,0.2673939023568621,0.14285714285714285,0.2673939023568621,0.12453675949971926,12.453675949971926,0.5,1.0,7.0,-1.0,-1.0
10322974,3,R3 Harcourts Batemans Bay Hcp (C1),490,Moruya,Australia,Horses - Aus/NZ,,Fast,1010,Soft (6),2026-04-04T03:56:00+00:00,9,7,1184013618,4,Dancing Man,4,Dale Cole,Mary Bray,Goulburn,58.5,5,g,0.0,89.0,89.0,11.11,33.33,29450.0,9.0,1.0,1.0,1.0,4.0,0.0,5.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,616x87,616x87,Backmarker,6,1,1,5.5,1.0,6.666666666666667,5.4,0.2,0.2,5.066666666666666,1.7,7.666666666666667,16.5,4,0,4,13.0,9.0,10.0,11.0,,11.0,FLUC2,6,L,finished,0,0,False,True,7,7,1.0,True,True,89.0,0.06666666666666667,0.18264214046822744,0.5,6.0,9-12,sprint,False,0.43413012895789677,2.0,0.14609775852496437,0.09090909090909091,0.14609775852496437,0.05518866761587346,5.518866761587346,,1.0,11.0,-1.0,-1.0
10322979,3,R3 Affinity Construction (Bm58),527,Nowra,Australia,Horses - Aus/NZ,,Normal,1100,Heavy (8),2026-04-05T04:30:00+00:00,11,4,1184013764,8,Insane Volt,1,Jess Taylor,J Rolfe,Canberra,57.0,5,g,57.0,86.0,86.0,13.64,31.82,66290.0,22.0,3.0,4.0,0.0,10.0,0.0,4.0,1.0,2.0,0.0,7.0,1.0,1.0,0.0,7.0,1.0,4.0,1.0,0.0,0.0,6x1042,6x1042,Off Pace,6,1,2,5.166666666666667,1.0,5.333333333333333,4.6,0.2,0.4,4.033333333333333,0.2,3.3333333333333335,19.933333333333334,6,0,1,15.0,61.0,13.0,12.0,12.0,12.0,FLUC2,1,W,finished,1,1,False,True,4,4,1.0,True,True,86.0,0.047619047619047616,0.24800853485064012,0.0,4.0,12-20,sprint,False,0.38904303378836214,2.0,0.25214967987890663,0.08333333333333333,0.25214967987890663,0.16881634654557331,16.88163465455733,0.0,1.0,12.0,11.0,11.0
10323042,7,R7 Canberra Southern Cross Club Tuggeranong Cup,271,Canberra,Australia,Horses - Aus/NZ,,Fast,1600,Soft (5),2026-04-03T05:23:00+00:00,10,7,1184025009,9,Aristocrat,5,Jeff Penza,Matthew Kelley,Canberra,55.0,3,g,28.0,99.0,99.0,18.18,36.36,65200.0,11.0,2.0,2.0,0.0,5.0,2.0,4.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,672152,672152,Off Midfield,6,1,3,3.8333333333333335,1.0,2.6666666666666665,3.4,0.2,0.6,3.533333333333333,1.0,3.266666666666667,9.6,3,1,2,12.0,6.0,9.5,10.0,9.0,10.0,FLUC2,4,P,finished,0,0,False,True,7,7,1.0,True,True,99.0,0.4444444444444444,0.3319435736677116,0.3333333333333333,5.0,9-12,middle,False,0.5732744354163124,1.0,0.1557151999723307,0.1,0.1557151999723307,0.05571519997233068,5.571519997233068,-1.0,1.0,10.0,-1.0,-1.0
10323201,6,R6 Pony Xpress (Bm56),665,Warracknabeal,Australia,Horses - Aus/NZ,,Fast,2000,Good (3),2026-04-04T04:51:00+00:00,9,6,1184053827,3,Ready By Design,3,Melissa Julius,Sharni Julian,Edenhope,62.0,9,g,38.0,88.0,88.0,15.69,27.45,179810.0,51.0,8.0,2.0,4.0,26.0,5.0,19.0,2.0,6.0,1.0,16.0,3.0,1.0,0.0,7.0,1.0,6.0,0.0,5.0,1.0,237104,237104,Midfield,6,1,3,4.666666666666667,1.0,5.333333333333333,5.2,0.2,0.4,5.566666666666666,1.0,5.8,17.0,3,0,4,39.0,8.0,12.0,11.0,,11.0,FLUC2,5,L,finished,0,0,False,True,6,6,1.0,True,True,88.0,0.1266025641025641,0.2501547987616099,0.2,6.0,9-12,staying,False,0.432871105933091,1.0,0.17678817518709286,0.09090909090909091,0.17678817518709286,0.08587908427800195,8.587908427800194,,1.0,11.0,-1.0,-1.0
10323257,6,R6 Clubarham Kerang Cup,425,Kerang,Australia,Horses - Aus/NZ,,Normal,1800,Good (3),2026-04-04T05:44:00+00:00,7,6,1184059336,4,Star Buyer,2,Milos Bunjevac,Ben Brisbourne,Wangaratta,56.5,7,g,12.0,88.0,88.0,14.58,43.75,207665.0,48.0,7.0,7.0,7.0,27.0,3.0,17.0,3.0,4.0,1.0,5.0,2.0,1.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,454610,454610,Backmarker,6,1,1,5.5,1.0,6.666666666666667,5.8,0.2,0.2,4.166666666666667,0.1,4.033333333333333,16.900000000000002,2,0,4,16.0,7.0,9.0,8.5,8.0,8.5,FLUC2,3,P,finished,0,1,False,True,6,6,1.0,True,True,88.0,0.5037037037037037,0.18264214046822744,0.0,4.0,6-9,middle,False,0.46940514698201474,1.0,0.17671533345329912,0.11764705882352941,0.17671533345329912,0.05906827462976971,5.906827462976971,-0.5,1.0,8.5,-1.0,-1.0
10323552,3,R3 Lambron Contracting Hcp (Cl B),329,Dongara,Australia,Horses - Aus/NZ,,Fast,1100,Good (3),2026-04-04T07:15:00+00:00,8,7,1184085364,1,Truly Supreme,6,Amy Jo Hayes,G B Delane,Walkaway,60.0,4,m,15.0,91.0,91.0,5.26,31.58,35299.0,19.0,1.0,3.0,2.0,19.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,193722,193722,Backmarker,6,1,4,4.0,1.0,3.6666666666666665,4.6,0.0,0.6,2.6833333333333336,0.2,1.7000000000000002,12.833333333333334,0,0,6,44.0,3.9,10.0,11.0,,11.0,FLUC2,7,L,finished,0,0,False,True,7,7,1.0,True,True,91.0,0.017543859649122806,0.24214285714285713,0.5,5.0,9-12,sprint,False,0.4491557825567769,2.0,0.15101072315497693,0.09090909090909091,0.15101072315497693,0.06010163224588602,6.010163224588602,,1.0,11.0,-1.0,-1.0
10327076,4,R4 Grangewilliam Stud (Bm75),661,Wanganui,New Zealand,Horses - Aus/NZ,,Slow,2040,Good (3),2026-04-06T02:44:00+00:00,7,4,1184469643,7,Mahoe,1,Jim Chung,C R Isdale,Cambridge,54.0,8,g,7.0,96.0,96.0,10.13,26.58,221080.0,79.0,8.0,6.0,7.0,25.0,4.0,35.0,3.0,4.0,0.0,15.0,2.0,3.0,1.0,6.0,1.0,6.0,1.0,0.0,0.0,2Lx069,2Lx069,,6,0,1,6.333333333333333,0.0,8.333333333333334,5.4,0.0,0.2,7.383333333333333,0.0,10.799999999999999,33.9,4,1,0,16.0,21.0,9.0,9.5,10.0,9.5,FLUC2,4,P,finished,0,0,False,True,4,4,1.0,True,True,96.0,0.2088888888888889,0.09652597402597403,0.0,4.0,9-12,staying,False,0.41197391443232034,2.0,0.24645219701325866,0.10526315789473684,0.24645219701325866,0.14118903911852182,14.118903911852183,0.5,1.0,9.5,-1.0,-1.0
10327169,7,R7 Flooring Xtra Hamilton Hcp (62),387,Hamilton,Australia,Horses - Aus/NZ,,Fast,1400,Heavy (8),2026-04-07T06:30:00+00:00,10,6,1184488714,7,Tauri,2,Melissa Julius,Q J Scott,Crossley,57.0,5,m,95.0,90.0,90.0,18.75,18.75,50825.0,16.0,3.0,0.0,0.0,8.0,1.0,7.0,1.0,1.0,1.0,5.0,1.0,4.0,2.0,4.0,1.0,3.0,0.0,3.0,0.0,7169x7,7169x7,Leader,6,2,2,5.166666666666667,1.0,7.333333333333333,6.0,0.2,0.2,4.666666666666667,0.3,7.266666666666667,34.333333333333336,0,1,1,12.0,51.0,9.5,9.0,8.5,9.0,FLUC2,3,P,finished,0,1,False,True,6,6,1.0,True,True,90.0,0.5666666666666667,0.18232432432432433,0.0,5.0,9-12,middle,False,0.48856808991401823,2.0,0.17521549727453908,0.1111111111111111,0.17521549727453908,0.06410438616342798,6.410438616342798,-0.5,1.0,9.0,-1.0,-1.0
10340986,5,R5 Kress Robot Mowers (Bm66),584,Sale,Australia,Horses - Aus/NZ,,Fast,1006,Good (3),2026-04-08T05:25:00+00:00,8,7,1186445882,7,Freshen,2,Craig Newitt,Peter Gelagotis,Pakenham OC,56.0,3,f,86.0,96.0,96.0,100.0,100.0,45775.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1x,1x,Leader,3,1,2,2.3333333333333335,1.0,2.3333333333333335,2.3333333333333335,0.3333333333333333,0.6666666666666666,1.0999999999999999,0.1,1.0999999999999999,7.5,1,0,2,13.0,,10.0,11.0,,11.0,FLUC2,5,L,finished,0,0,False,True,7,7,1.0,True,True,96.0,0.0,0.4233333333333333,1.0,4.0,9-12,sprint,False,0.5675041534840951,2.0,0.15482394410414008,0.09090909090909091,0.15482394410414008,0.06391485319504916,6.391485319504916,,1.0,11.0,-1.0,-1.0
10341021,3,R3 State Wide Turf Services Mdn,551,Pinjarra,Australia,Horses - Aus/NZ,,Fast,1600,Good (4),2026-04-08T06:50:00+00:00,10,8,1186451742,8,Bhullar,1,Steven Parnham,R C McPherson,Karnup,56.0,5,m,51.0,90.0,90.0,0.0,33.33,22752.0,12.0,0.0,4.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,x42620,x42620,Off Pace,6,0,3,4.666666666666667,2.0,6.666666666666667,4.8,0.0,0.6,3.0500000000000003,0.5,4.6000000000000005,5.666666666666667,0,1,6,17.0,7.0,13.0,12.0,9.0,12.0,FLUC2,2,P,finished,0,1,False,True,8,8,1.0,True,True,90.0,0.0,0.22603580562659845,0.0,4.0,12-20,middle,False,0.38692740549734006,1.0,0.1338108557812724,0.08333333333333333,0.1338108557812724,0.05047752244793906,5.047752244793906,-3.0,1.0,12.0,-1.0,-1.0
10343942,5,R5 Roger James/ Robert Wellwood (Nzb Mega Maiden Series) Mdn,671,Waverley,New Zealand,Horses - Aus/NZ,,Fast,2200,Soft (5),2026-04-10T02:33:00+00:00,11,4,1186860110,1,Malibu,1,K R Hercock,Joshua Shaw,Levin,58.5,4,g,62.0,91.0,91.0,0.0,26.32,20745.0,19.0,0.0,2.0,3.0,8.0,0.0,9.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,630345,630345,,6,0,2,5.166666666666667,3.0,4.0,5.0,0.0,0.4,4.266666666666667,0.9,2.733333333333333,11.433333333333335,5,1,2,16.0,13.0,8.5,9.0,8.5,9.0,FLUC2,1,W,finished,1,1,False,True,4,4,1.0,True,True,91.0,0.0,0.17432432432432432,0.0,4.0,9-12,staying,False,0.37633475658068494,2.0,0.2534781556746139,0.1111111111111111,0.2534781556746139,0.1423670445635028,14.23670445635028,-0.5,1.0,9.0,8.0,8.0
10343960,6,R6 Ladbrokes Hosted Pots Hcp (C1),265,Cairns,Australia,Horses - Aus/NZ,,Fast,1250,Soft (7),2026-04-09T06:04:00+00:00,10,8,1186861898,6,Essay Wine,3,Sean Cormack,F J Wieland,Cairns,55.5,4,m,21.0,90.0,90.0,33.33,66.67,15440.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,831,831,Off Midfield,6,1,2,5.166666666666667,1.0,4.0,5.4,0.2,0.4,4.433333333333334,0.2,1.0333333333333332,10.200000000000001,2,3,3,28.0,17.0,11.0,12.0,,12.0,FLUC2,8,L,finished,0,0,False,True,8,8,1.0,True,True,90.0,0.4444444444444444,0.25432432432432434,0.5,5.0,12-20,sprint,False,0.5343028499955467,1.0,0.14242637527189408,0.08333333333333333,0.14242637527189408,0.059093041938560756,5.909304193856076,,1.0,12.0,-1.0,-1.0
10350332,3,R3 Property Brokers Welcome Stakes,573,Riccarton,New Zealand,Horses - Aus/NZ,,Slow,1000,Good (3),2026-04-11T01:05:00+00:00,8,8,1187314752,4,I Am Belle,3,Yogesh Atchamah,Andrew Carston,Riccarton Park,55.0,2,f,30.0,77.0,77.0,50.0,50.0,40000.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,16x,16x,,2,1,1,3.5,1.0,3.5,3.5,0.5,0.5,5.949999999999999,0.2,5.949999999999999,7.15,2,0,1,112.0,12.0,11.0,12.0,,12.0,FLUC2,8,L,finished,0,0,False,True,8,8,1.0,True,True,77.0,1.0,0.41666666666666663,0.0,5.0,12-20,sprint,False,0.5986166638093605,2.0,0.1447388439418979,0.08333333333333333,0.1447388439418979,0.06140551060856457,6.140551060856457,,1.0,12.0,-1.0,-1.0
10350404,8,R8 Peter Toohill Memorial Plate (Bm70),355,Gatton,Australia,Horses - Aus/NZ,,Fast,1400,Good (4),2026-04-10T05:58:00+00:00,12,7,1187324706,8,Garinion Righ,6,Jess Emmerson,Billy Healey,Sunshine Coast,55.5,4,m,30.0,96.0,96.0,36.36,45.45,57925.0,11.0,4.0,1.0,0.0,2.0,1.0,7.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,111219,111219,Off Midfield,6,3,5,2.8333333333333335,1.0,4.333333333333333,3.2,0.4,0.8,2.6999999999999997,0.1,4.533333333333333,3.3499999999999996,0,0,1,10.0,11.0,11.0,12.0,,12.0,FLUC2,6,L,finished,0,0,False,True,7,7,1.0,True,True,96.0,0.3333333333333333,0.4672554347826087,0.0,6.0,12-20,middle,False,0.5469599609108098,2.0,0.15295775710895362,0.08333333333333333,0.15295775710895362,0.0696244237756203,6.96244237756203,,1.0,12.0,-1.0,-1.0
10350466,4,R4 Cup Carnival On Sale Now Hcp (64),317,Darwin,Australia,Horses - Aus/NZ,,Fast,1000,Good,2026-04-10T07:00:00+00:00,7,7,1187341660,5,Miss Black Diamond,3,Dakota-Lee Gillett,Tommy Logan,Darwin,59.0,6,m,93.0,100.0,100.0,12.0,60.0,109683.0,25.0,3.0,7.0,5.0,22.0,3.0,2.0,0.0,1.0,0.0,11.0,1.0,11.0,2.0,7.0,2.0,6.0,1.0,0.0,0.0,x216x1,x216x1,Leader,6,2,4,3.0,1.0,2.6666666666666665,3.2,0.4,0.6,2.65,0.8,3.0666666666666664,6.7,3,0,6,14.0,5.5,9.5,10.0,9.5,10.0,FLUC2,4,P,finished,0,0,False,True,7,7,1.0,True,True,100.0,0.13636363636363635,0.4184090909090909,0.0,7.0,9-12,sprint,False,0.5077645956392313,1.0,0.1511661669107439,0.1,0.1511661669107439,0.05116616691074388,5.116616691074388,-0.5,1.0,10.0,-1.0,-1.0
10350592,3,R3 Ascend Sales Trophies (Bm56),358,Geelong,Australia,Horses - Aus/NZ,,Fast,1715,Soft (5),2026-04-10T04:00:00+00:00,7,5,1187359620,6,High Torque,4,Liam Riordan,Dean Grass,Seymour,58.0,9,g,41.0,92.0,92.0,8.77,31.58,177335.0,57.0,5.0,7.0,6.0,43.0,4.0,12.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,9.0,0.0,8.0,0.0,0.0,0.0,603246,603246,Midfield,6,0,2,5.166666666666667,2.0,4.0,5.0,0.0,0.4,5.766666666666667,1.0,4.466666666666667,10.466666666666667,0,0,0,11.0,7.5,8.0,8.5,8.0,8.5,FLUC2,3,P,finished,0,1,False,True,5,5,1.0,True,True,92.0,0.13888888888888887,0.17432432432432432,0.0,4.0,6-9,middle,False,0.40794683917588087,2.0,0.19822109370487667,0.11764705882352941,0.19822109370487667,0.08057403488134726,8.057403488134726,-0.5,1.0,8.5,-1.0,-1.0
