race_id,race_number,race_name,competition_id,competition_name,country,class_name,grade,tempo,distance_m,track_status,start_time_iso,field_size,active_field_size,selection_id,runner_number,runner_name,draw_number,jockey,trainer,trainer_location,weight_kg,age,sex,speed_rating,dry_rating,wet_rating,win_percentage,place_percentage,prize_money,career_starts,career_wins,career_seconds,career_thirds,good_starts,good_wins,soft_starts,soft_wins,heavy_starts,heavy_wins,distance_starts,distance_wins,track_starts,track_wins,first_up_starts,first_up_wins,second_up_starts,second_up_wins,horse_jockey_starts,horse_jockey_wins,last_six,form_fig,expected_settling_position,recent_runs_count,recent_wins,recent_places,recent_avg_place,recent_best_place,recent_avg_place_3,recent_avg_place_5,recent_win_rate_5,recent_top3_rate_5,recent_avg_margin,recent_best_margin,recent_avg_margin_3,recent_avg_starting_price,recent_same_distance_runs,recent_same_track_runs,recent_same_condition_runs,recent_days_since_last_run,recent_1_place,recent_1_total_runners,recent_2_place,recent_2_total_runners,recent_3_place,recent_3_total_runners,recent_4_place,recent_4_total_runners,recent_5_place,recent_5_total_runners,recent_6_place,recent_6_total_runners,open_price,fluc1,fluc2,sp_starting_price,live_price,price_quality,finish_place,result_code,status,is_winner,top3_mask,is_duplicate_runner,has_valid_live_price,race_total_runners,race_priced_runners,price_coverage,is_valid_field_size,has_valid_result_labels,condition_rating,suitability_score,recent_place_quality_score,recent_form_score,connection_score,margin_score,freshness_score,class_score,market_rank,price_band,distance_band,has_sparse_recent_form,draw_bias_score,draw_bias_starts,draw_bias_win_rate,speed_score_norm,market_sanity_score,model_score,model_rank,raw_model_prob,model_prob,market_implied_prob,edge,edge_pct,price_vs_sp,stake,settlement_price,profit,profit_net
10146977,6,R6 Sportsbet Hcp (58),317,Darwin,Australia,Horses - Aus/NZ,,Not Available,1000,Good (3),2026-02-14T07:32:00+00:00,8,7,1164730579,4,Mlinzi,5,Deborah Barton,Philip Cole,Darwin,58.0,4,m,0.0,89.0,89.0,10.0,30.0,32550.0,10.0,1.0,2.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,52421x,52421x,Backmarker,6,1,3,3.6666666666666665,1.0,2.3333333333333335,2.8,0.2,0.6,4.583333333333333,0.2,1.9333333333333333,16.333333333333332,4,0,6,112.0,1.0,7.0,2.0,7.0,4.0,9.0,2.0,5.0,5.0,6.0,8.0,11.0,4.0,11.0,10.0,,10.0,FLUC2,5,L,finished,0,0,False,True,7,7,1.0,True,True,89.0,0.15714285714285714,0.7620833333333333,0.5496130952380952,0.4,0.7966666666666666,0.05335250502759799,0.3019020856259097,4.0,9-12,sprint,False,0.25,0.0,,0.46745934335685796,0.09938282187553575,0.41380031071335477,2.0,0.18591928140355776,0.18591928140355776,0.08032986305341562,0.10558941835014214,10.558941835014215,,1.0,10.0,-1.0,-1.0
10169068,4,R4 Wittens Irrigation Hcp (C5),347,Esperance,Australia,Horses - Aus/NZ,,Fast,1300,Good (4),2026-02-20T08:04:00+00:00,8,8,1166916145,1,Zadows Landing,8,Wayne Wheatley,David Page,Murray Bridge,60.5,5,g,17.0,100.0,100.0,36.36,63.64,61359.0,11.0,4.0,2.0,1.0,7.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0,5.0,4.0,1.0,0.0,1.0,0.0,5.0,4.0,211114,211114,Off Midfield,6,4,5,1.6666666666666667,1.0,2.0,1.6,0.8,0.8,1.8,0.2,2.433333333333333,2.5166666666666666,2,5,5,7.0,4.0,8.0,1.0,10.0,1.0,13.0,1.0,12.0,1.0,12.0,2.0,11.0,2.1,3.7,3.8,3.7,3.8,FLUC2,3,P,finished,0,1,False,True,8,8,1.0,True,True,100.0,0.5297354497354497,0.845,0.755625,0.5555555555555556,0.7466666666666666,0.5336227229451209,0.5346695564500641,2.0,3-6,sprint,False,0.25,0.0,,0.9522552930346733,0.2662889007191388,0.6997776677218656,1.0,0.319142418859584,0.319142418859584,0.21335067582558445,0.10579174303399955,10.579174303399954,-0.09999999999999964,1.0,3.8,-1.0,-1.0
10172168,5,R5 Dickie Direct Nz Mdn,618,Taupo,New Zealand,Horses - Aus/NZ,,Slow,1400,Good (4),2026-02-22T02:45:00+00:00,9,9,1167237512,5,Pinky Pie,5,Matthew Cartwright,S B Marsh,Cambridge,56.5,4,m,25.0,100.0,100.0,0.0,57.14,28375.0,14.0,0.0,3.0,5.0,4.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,342x43,342x43,,6,0,4,3.1666666666666665,2.0,3.0,3.2,0.0,0.6,2.4166666666666665,0.7,2.766666666666667,6.3,6,0,1,17.0,3.0,10.0,4.0,10.0,2.0,9.0,4.0,9.0,3.0,11.0,3.0,12.0,4.6,7.0,6.5,,6.5,FLUC2,7,L,finished,0,0,False,True,9,9,1.0,True,True,100.0,0.16666666666666666,0.7535479797979797,0.5035239898989898,0.14285714285714285,0.6883333333333334,0.6302620611269103,0.3548193331109475,4.0,6-9,middle,False,0.25,0.0,,0.9522552930346733,0.1544659694839705,0.5503825692373913,1.0,0.22415907700087964,0.22415907700087964,0.12067411151014774,0.1034849654907319,10.34849654907319,,1.0,6.5,-1.0,-1.0
10172216,3,R3 Tbc Distribution (Bm65),271,Canberra,Australia,Horses - Aus/NZ,,Fast,1600,Good (4),2026-02-20T03:00:00+00:00,8,7,1167243957,7,Star Bling,4,Jess Taylor,N J Olive,Canberra,56.5,5,m,22.0,100.0,100.0,18.75,50.0,75350.0,16.0,3.0,3.0,2.0,7.0,2.0,6.0,1.0,3.0,0.0,5.0,2.0,0.0,0.0,4.0,1.0,4.0,0.0,2.0,2.0,x65131,x65131,Off Midfield,6,2,3,3.6666666666666665,1.0,1.6666666666666667,3.2,0.4,0.6,3.1666666666666665,1.3,2.3333333333333335,6.166666666666667,4,0,3,20.0,1.0,8.0,3.0,10.0,1.0,11.0,5.0,8.0,6.0,9.0,6.0,14.0,5.0,9.0,8.5,,8.5,FLUC2,7,L,finished,0,0,False,True,7,7,1.0,True,True,100.0,0.31375661375661373,0.805570818070818,0.6169818376068376,0.5,0.7016666666666667,0.6705004685547485,0.4195766270013922,3.0,6-9,middle,False,0.25,0.0,,0.9522552930346733,0.11743528201611521,0.6276337967071955,1.0,0.23929306977974701,0.23929306977974701,0.09900869016492479,0.1402843796148222,14.02843796148222,,1.0,8.5,-1.0,-1.0
10172291,6,R6 Kia Evening Star (Bm78),272,Canterbury,Australia,Horses - Aus/NZ,,Fast,1550,Good (4),2026-02-20T09:30:00+00:00,8,7,1167252004,6,Ivan's Hero,7,Siena Grima,C J Waller,Rosehill,56.5,6,g,63.0,95.0,95.0,14.63,46.34,422325.0,41.0,6.0,9.0,4.0,25.0,5.0,10.0,1.0,6.0,0.0,6.0,1.0,5.0,1.0,5.0,0.0,5.0,1.0,1.0,1.0,310121,310121,Off Pace,6,3,5,3.0,1.0,1.3333333333333333,3.0,0.6,0.8,1.7166666666666668,0.2,0.7999999999999999,6.666666666666667,5,2,6,21.0,1.0,8.0,2.0,10.0,1.0,11.0,10.0,10.0,1.0,10.0,3.0,7.0,4.5,4.8,4.6,4.8,4.6,FLUC2,3,P,finished,0,1,False,True,7,7,1.0,True,True,95.0,0.2214814814814815,0.8555555555555555,0.7186706349206349,0.4,0.9100000000000001,0.6522222222222223,0.41633063890759214,2.0,3-6,middle,False,0.25,0.0,,0.7423596195151887,0.21947092628895565,0.5930611420473204,1.0,0.27352200918385233,0.27352200918385233,0.17848781159619886,0.09503419758765347,9.503419758765347,0.20000000000000018,1.0,4.6,-1.0,-1.0
10172303,3,R3 Sportsbet Victoria Gold Cup,279,Caulfield,Australia,Horses - Aus/NZ,,Fast,2000,Good (4),2026-02-21T02:20:00+00:00,8,7,1167252817,8,Sun Gift,2,Craig Williams,D T O'Brien,Flemington,54.0,5,m,35.0,96.0,96.0,22.73,59.09,275805.0,22.0,5.0,8.0,0.0,17.0,5.0,4.0,0.0,1.0,0.0,6.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,1.0,7x2112,7x2112,Midfield,6,2,5,2.6666666666666665,1.0,1.3333333333333333,1.8,0.4,1.0,1.5333333333333332,0.1,0.5,3.6666666666666665,3,1,5,21.0,2.0,8.0,1.0,9.0,1.0,8.0,2.0,7.0,3.0,9.0,7.0,13.0,4.2,5.0,5.5,6.0,5.5,FLUC2,2,P,finished,0,1,False,True,7,7,1.0,True,True,96.0,0.3180392156862745,0.8833333333333334,0.7242640692640694,0.3333333333333333,0.9450000000000001,0.6671428571428571,0.4868941515973377,3.0,3-6,staying,False,0.25,0.0,,0.7869131635471004,0.18308059161822235,0.6227097519585694,1.0,0.24826374737826615,0.24826374737826615,0.15318816976199923,0.09507557761626692,9.507557761626693,0.5,1.0,5.5,-1.0,-1.0
10172356,6,R6 My Racehorse - It's Showtime (Bm66),590,Seymour,Australia,Horses - Aus/NZ,,Slow,1400,Good (4),2026-02-20T04:35:00+00:00,10,8,1167260540,4,Princess Toro,3,Harry Coffey,Archie Alexander,Ballarat,60.0,4,m,49.0,92.0,92.0,28.57,50.0,88860.0,14.0,4.0,1.0,2.0,10.0,3.0,2.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,3.0,0.0,2.0,1.0,2.0,1.0,138168,138168,Midfield,6,2,3,4.5,1.0,5.0,5.2,0.2,0.4,3.8166666666666664,0.2,4.566666666666666,18.666666666666668,6,0,6,28.0,8.0,10.0,6.0,13.0,1.0,9.0,8.0,10.0,3.0,13.0,1.0,9.0,5.0,9.0,8.5,8.0,8.5,FLUC2,4,P,finished,0,0,False,True,8,8,1.0,True,True,92.0,0.3072727272727273,0.5291666666666667,0.390719696969697,0.3333333333333333,0.5333333333333334,0.6379242665900339,0.4613526478960266,3.0,6-9,middle,False,0.25,0.0,,0.6106627799938632,0.11743528201611521,0.4524541078609174,2.0,0.1995292480261446,0.1995292480261446,0.09398239857875475,0.10554684944738986,10.554684944738986,-0.5,1.0,8.5,-1.0,-1.0
10172606,5,R5 Everyone Needs A Steiger Hcp (C2),196,Albany,Australia,Horses - Aus/NZ,,Fast,1232,Good (4),2026-02-21T07:58:00+00:00,9,9,1167283282,7,Four Seas,8,Casey Hunter,Casey Hunter,Robinson,57.0,4,m,77.0,100.0,100.0,9.09,45.45,35292.0,11.0,1.0,1.0,3.0,7.0,1.0,4.0,0.0,0.0,0.0,4.0,1.0,7.0,1.0,4.0,0.0,4.0,0.0,8.0,1.0,18x335,18x335,Pace,6,1,4,3.8333333333333335,1.0,3.6666666666666665,4.4,0.0,0.6,2.283333333333333,1.3,2.0,10.466666666666667,3,3,5,21.0,5.0,12.0,3.0,12.0,3.0,10.0,3.0,6.0,8.0,13.0,1.0,11.0,4.6,7.5,7.0,,7.0,FLUC2,6,L,finished,0,0,False,True,9,9,1.0,True,True,100.0,0.20595238095238097,0.6956060606060607,0.46939170025376925,0.16666666666666666,0.7350000000000001,0.64,0.35356199359199836,4.0,6-9,sprint,False,0.25,0.0,,0.9522552930346733,0.14322451078837156,0.5552963949823926,1.0,0.2170920204112613,0.2170920204112613,0.1164188503621432,0.1006731700491181,10.06731700491181,,1.0,7.0,-1.0,-1.0
10176043,4,R4 Club Forster/Sporties (Bm50),648,Tuncurry,Australia,Horses - Aus/NZ,,Normal,1400,Good (4),2026-02-21T05:05:00+00:00,10,10,1167529987,5,Rivoli Star,5,Peter Graham,Peter Graham,Port Macquarie,57.5,6,g,28.0,100.0,100.0,10.71,14.29,42675.0,28.0,3.0,0.0,1.0,13.0,3.0,12.0,0.0,3.0,0.0,6.0,1.0,1.0,0.0,5.0,0.0,5.0,0.0,6.0,2.0,158581,158581,Off Midfield,6,2,2,4.666666666666667,1.0,4.666666666666667,5.4,0.2,0.2,3.5499999999999994,0.5,2.733333333333333,38.333333333333336,3,1,3,14.0,1.0,9.0,8.0,14.0,5.0,10.0,8.0,10.0,5.0,6.0,1.0,5.0,11.0,8.5,9.0,,9.0,FLUC2,6,L,finished,0,0,False,True,10,10,1.0,True,True,100.0,0.23025641025641028,0.6409401709401711,0.4169406737053797,0.3,0.7016666666666668,0.5999083935741608,0.25386385985642024,5.0,9-12,middle,False,0.25,0.0,,0.9522552930346733,0.11074918566775244,0.5460350920487593,1.0,0.18280822617239123,0.18280822617239123,0.09211109903297501,0.09069712713941622,9.069712713941621,,1.0,9.0,-1.0,-1.0
10176149,3,R3 Tobin Brothers Funerals Mdn Plate,217,Ballarat,Australia,Horses - Aus/NZ,,Fast,1000,Good (4),2026-02-22T03:30:00+00:00,13,9,1167540314,8,Carpe Astra,9,Zac Spain,Michael Hickmott,Wellington SA,57.0,3,f,100.0,100.0,100.0,0.0,66.67,9850.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,362,362,Leader,5,2,4,2.6,1.0,3.6666666666666665,2.6,0.4,0.8,2.92,1.8,2.2666666666666666,4.666666666666667,4,0,5,18.0,2.0,10.0,6.0,11.0,3.0,8.0,1.0,7.0,1.0,9.0,,,4.2,4.5,4.4,4.4,4.4,FLUC2,2,P,finished,0,1,False,True,9,9,1.0,True,True,100.0,0.18000000000000002,0.7582539682539682,0.616031746031746,0.25,0.6833333333333333,0.6572878267667399,0.37219850865741055,3.0,3-6,sprint,False,0.25,0.0,,0.9522552930346733,0.22957935258638154,0.5887043900399183,1.0,0.32781071926809635,0.32781071926809635,0.18889895600484155,0.1389117632632548,13.89117632632548,0.0,1.0,4.4,-1.0,-1.0
10176189,8,R8 Kimick Holdings (Bm64),696,Wyong,Australia,Horses - Aus/NZ,,Fast,1100,Good (4),2026-02-21T06:30:00+00:00,9,7,1167543847,5,Play My Song,7,Leeshelle Small,R P Northam,Scone,58.0,6,m,63.0,95.0,95.0,18.52,33.33,130175.0,27.0,5.0,4.0,0.0,14.0,3.0,10.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,6.0,1.0,5.0,3.0,211x41,211x41,Off Pace,6,3,4,2.1666666666666665,1.0,2.0,1.8,0.6,0.8,1.75,0.2,1.1666666666666667,5.0,5,0,4,21.0,1.0,9.0,4.0,9.0,1.0,12.0,1.0,8.0,2.0,8.0,4.0,10.0,14.0,11.0,10.0,11.0,10.0,FLUC2,2,P,finished,0,1,False,True,7,7,1.0,True,True,95.0,0.21587301587301588,0.875297619047619,0.7263330200501253,0.4444444444444444,0.8733333333333333,0.6451818181818182,0.3685615677875118,6.0,9-12,sprint,False,0.25,0.0,,0.7423596195151887,0.09938282187553575,0.5874142111593529,1.0,0.22337749417952918,0.22337749417952918,0.08596061823257284,0.13741687594695634,13.741687594695634,1.0,1.0,10.0,-1.0,-1.0
10179441,3,R3 Dynamic Finance Brokers Tasmania Plate (C4),442,Launceston,Australia,Horses - Aus/NZ,,Fast,1400,Good (4),2026-02-25T02:55:00+00:00,9,7,1167966357,6,Obviously Good,9,Troy Baker,Sigrid Carr,Brighton,57.0,5,g,75.0,100.0,100.0,21.43,35.71,63015.0,14.0,3.0,2.0,0.0,7.0,0.0,6.0,2.0,1.0,1.0,4.0,0.0,2.0,2.0,3.0,0.0,3.0,1.0,7.0,2.0,25x811,25x811,Pace,6,3,4,3.0,1.0,3.3333333333333335,3.4,0.4,0.6,0.9333333333333332,0.3,1.0999999999999999,10.5,1,2,1,26.0,1.0,9.0,1.0,10.0,8.0,13.0,2.0,6.0,5.0,13.0,1.0,5.0,7.0,5.5,6.0,,6.0,FLUC2,7,L,finished,0,0,False,True,7,7,1.0,True,True,100.0,0.22777777777777777,0.8591666666666666,0.6356410256410256,0.2727272727272727,0.8750000000000001,0.6486827978286637,0.3775764290755862,4.0,6-9,middle,False,0.1,6.0,0.0,0.9522552930346733,0.1675810046288359,0.6112815386199182,1.0,0.25109045832358917,0.25109045832358917,0.1407628757250835,0.11032758259850567,11.032758259850567,,1.0,6.0,-1.0,-1.0
10179713,6,R6 Club Quirindi Showcase Lightning Hcp,610,Tamworth,Australia,Horses - Aus/NZ,,Fast,1000,Good (4),2026-02-23T05:30:00+00:00,13,10,1167991920,3,Chandon Star,8,Chelsea Hillier,Ms J Clement,Mendooran,56.5,5,g,100.0,97.0,97.0,25.0,42.86,133900.0,28.0,7.0,2.0,3.0,18.0,7.0,10.0,0.0,0.0,0.0,12.0,4.0,7.0,4.0,5.0,1.0,5.0,1.0,3.0,3.0,504111,504111,Leader,6,3,3,3.6666666666666665,1.0,1.0,3.4,0.6,0.6,2.983333333333333,0.6,1.4333333333333333,13.0,4,1,5,32.0,1.0,9.0,1.0,8.0,1.0,9.0,4.0,8.0,10.0,10.0,5.0,5.0,8.5,11.0,10.0,10.0,10.0,FLUC2,2,P,finished,0,1,False,True,10,10,1.0,True,True,97.0,0.3955387205387206,0.8071428571428572,0.6671428571428571,0.5714285714285714,0.8266666666666668,0.5957796581615253,0.42826852757919476,5.0,9-12,sprint,False,0.25,0.0,,0.8303313899969316,0.09938282187553575,0.6296206977671696,1.0,0.18810439003633245,0.18810439003633245,0.08284709719920959,0.10525729283712286,10.525729283712286,0.0,1.0,10.0,-1.0,-1.0
10190325,4,R4 Port Lincoln Hotel Hcp (C1),555,Port Lincoln,Australia,Horses - Aus/NZ,,Fast,1210,Good (4),2026-02-25T04:20:00+00:00,11,10,1169132771,2,Renegade Chief,3,Rochelle Milnes,J Dunn & K Bishop,Port Lincoln,60.0,4,g,39.0,100.0,100.0,16.67,66.67,31480.0,6.0,1.0,2.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,302421,302421,Midfield,6,1,4,3.6666666666666665,1.0,2.3333333333333335,3.8,0.2,0.6,3.0,1.3,1.4666666666666668,2.8000000000000003,3,4,4,56.0,1.0,10.0,2.0,12.0,4.0,12.0,2.0,11.0,10.0,11.0,3.0,12.0,5.0,11.0,10.0,9.5,10.0,FLUC2,4,P,finished,0,0,False,True,10,10,1.0,True,True,100.0,0.2797619047619048,0.8272727272727273,0.5822077922077922,0.125,0.7883333333333333,0.19375910009793237,0.456409036660209,3.0,9-12,sprint,False,0.25,0.0,,0.9522552930346733,0.09938282187553575,0.5696282075115923,2.0,0.1877055848639115,0.1877055848639115,0.08197351475911506,0.10573207010479645,10.573207010479644,-0.5,1.0,10.0,-1.0,-1.0
10193741,7,R7 Metcalfe Real Estate (Bm75),391,Hawera,New Zealand,Horses - Aus/NZ,,Slow,1400,Good (4),2026-02-27T04:40:00+00:00,11,9,1169422482,1,Omega Boy,4,Liam Kauri,Peter & Trent Didham,Awapuni,62.0,5,g,43.0,100.0,100.0,15.0,45.0,115015.0,20.0,3.0,6.0,0.0,7.0,1.0,10.0,1.0,2.0,0.0,10.0,2.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,x22156,x22156,,6,1,3,3.6666666666666665,1.0,4.0,3.2,0.2,0.6,2.6333333333333333,0.1,2.2666666666666666,13.966666666666667,3,0,2,41.0,6.0,12.0,5.0,13.0,1.0,11.0,2.0,14.0,2.0,13.0,6.0,13.0,5.5,5.0,5.5,5.0,5.5,FLUC2,1,W,finished,1,1,False,True,9,9,1.0,True,True,100.0,0.2038095238095238,0.7207167832167832,0.5214298201798202,0.25,0.7683333333333333,0.44534696725615147,0.3934628155608957,2.0,3-6,middle,False,0.25,0.0,,0.9522552930346733,0.18308059161822235,0.5667025528003825,1.0,0.24903805062823983,0.24903805062823983,0.14633875658074214,0.1026992940474977,10.26992940474977,-0.5,1.0,5.5,4.5,4.5
10193906,3,R3 Poco Vino Hcp (C1),410,Ipswich,Australia,Horses - Aus/NZ,,Normal,1350,Good (4),2026-02-26T05:15:00+00:00,9,8,1169440641,4,Caitlin,7,Kelsey Lenton,Nick Keal,Toowoomba,57.5,4,m,72.0,87.0,87.0,100.0,100.0,13700.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1,Pace,2,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.45,0.1,0.45,1.85,0,0,1,19.0,1.0,8.0,1.0,5.0,,,,,,,,,6.0,6.5,7.0,,7.0,FLUC2,8,L,finished,0,0,False,True,8,8,1.0,True,True,87.0,0.5333333333333333,0.7200000000000001,0.7849999999999999,0.4,0.95,0.7170074875156094,0.8938350813657494,4.0,6-9,sprint,False,0.13333333333333333,11.0,9.09,0.38280147284443083,0.14322451078837156,0.572621666892325,2.0,0.24241836269151637,0.24241836269151637,0.11517105423000273,0.12724730846151364,12.724730846151363,,1.0,7.0,-1.0,-1.0
10197499,4,R4 Baxters Catering (Bm75),642,Trentham,New Zealand,Horses - Aus/NZ,,Normal,1600,Soft (5),2026-03-01T01:55:00+00:00,8,8,1169857618,3,Hoorah Henry,2,Samantha Collett,Ms L Latta,Awapuni,58.5,5,g,76.0,94.0,94.0,37.5,62.5,104845.0,8.0,3.0,2.0,0.0,2.0,2.0,6.0,1.0,0.0,0.0,1.0,1.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,512411,512411,,6,3,4,2.3333333333333335,1.0,2.0,1.8,0.6,0.8,2.4,0.4,1.7,7.733333333333333,1,4,4,29.0,1.0,11.0,1.0,11.0,4.0,7.0,2.0,15.0,1.0,12.0,5.0,10.0,6.0,8.5,9.0,,9.0,FLUC2,5,L,finished,0,0,False,True,8,8,1.0,True,True,94.0,0.3207407407407407,0.8956349206349206,0.7353174603174604,0.25,0.81,0.6178698078319815,0.5433148372669871,4.0,9-12,middle,False,0.2727272727272727,7.0,28.57,0.7102638846271863,0.11074918566775244,0.5830184612435592,2.0,0.1900168292107975,0.1900168292107975,0.08895274055207582,0.10106408865872167,10.106408865872167,,1.0,9.0,-1.0,-1.0
10197574,4,R4 Ennio International Spring Net (Bm72),488,Morphettville,Australia,Horses - Aus/NZ,,Fast,1966,Soft (5),2026-02-28T03:07:00+00:00,10,8,1169870450,6,Andrew's Memory,5,Caitlin Tootell,D Shepherd,Morphettville 1,57.0,6,g,71.0,96.0,96.0,13.51,45.95,183710.0,37.0,5.0,6.0,6.0,32.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,1.0,5.0,0.0,1.0,1.0,523131,523131,Pace,6,2,5,2.5,1.0,1.6666666666666667,2.0,0.4,1.0,1.9833333333333334,0.1,1.2,5.666666666666667,0,1,0,14.0,1.0,14.0,3.0,14.0,1.0,13.0,3.0,13.0,2.0,13.0,5.0,11.0,6.5,7.0,6.5,6.0,6.5,FLUC2,1,W,finished,1,1,False,True,8,8,1.0,True,True,96.0,0.1814814814814815,0.9165384615384616,0.7378228021978023,0.4,0.875,0.6276861713519386,0.39791329456023466,3.0,6-9,middle,False,0.25,0.0,,0.7869131635471004,0.1544659694839705,0.5960906056469716,1.0,0.2338016886616915,0.2338016886616915,0.12777765827005402,0.10602403039163746,10.602403039163747,-0.5,1.0,6.5,5.5,5.5
10197590,6,R6 Schweppes (Bm72),272,Canterbury,Australia,Horses - Aus/NZ,,Fast,1200,Soft (6),2026-02-27T09:30:00+00:00,14,7,1169871642,8,Mercy Me,12,Regan Bayliss,Nathan Doyle,Newcastle,56.5,3,f,100.0,99.0,99.0,50.0,75.0,60450.0,4.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,5x211,5x211,Leader,6,3,5,2.0,1.0,1.3333333333333333,1.4,0.6,1.0,1.5,0.1,1.1666666666666667,3.1333333333333333,3,0,1,22.0,1.0,8.0,1.0,9.0,2.0,9.0,1.0,9.0,2.0,7.0,5.0,10.0,4.8,6.0,5.5,5.5,5.5,FLUC2,1,W,finished,1,1,False,True,7,7,1.0,True,True,99.0,0.18000000000000002,0.9423611111111111,0.7983234126984127,0.4,0.8783333333333334,0.6865838018880819,0.6287496363517635,3.0,3-6,sprint,False,0.25,0.0,,0.8853482663393679,0.18308059161822235,0.6506994300179093,2.0,0.24491369248568048,0.24491369248568048,0.14915050787138312,0.09576318461429736,9.576318461429736,0.0,1.0,5.5,4.5,4.5
10197632,8,R8 Ladbrokes Big Bets Summer Middle Distance Series - Heat 6 (Bm70),310,Cranbourne,Australia,Horses - Aus/NZ,,Fast,2025,Good (4),2026-02-27T10:45:00+00:00,9,8,1169877557,4,En Flique,7,Lachlan King,Ben Brisbourne,Wangaratta,59.5,4,m,74.0,100.0,100.0,20.0,60.0,117380.0,15.0,3.0,4.0,2.0,10.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,8.0,3.0,x30121,x30121,Pace,6,2,4,3.6666666666666665,1.0,1.3333333333333333,3.6,0.4,0.8,7.183333333333334,1.0,2.1,6.6000000000000005,0,0,5,9.0,1.0,8.0,2.0,8.0,1.0,12.0,11.0,11.0,3.0,12.0,4.0,6.0,6.0,7.0,6.5,7.0,6.5,FLUC2,4,P,finished,0,0,False,True,8,8,1.0,True,True,100.0,0.26666666666666666,0.8161038961038961,0.6562662337662337,0.3333333333333333,0.7400000000000001,0.5468764125610489,0.46627016699031326,4.0,6-9,staying,False,0.25,0.0,,0.9522552930346733,0.1544659694839705,0.6169407573294077,1.0,0.21987242065704993,0.21987242065704993,0.12619055995076503,0.0936818607062849,9.36818607062849,0.5,1.0,6.5,-1.0,-1.0
10197724,5,R5 Macedon Ranges Glass (Bm56),437,Kyneton,Australia,Horses - Aus/NZ,,Fast,1887,Soft (6),2026-02-27T04:30:00+00:00,17,12,1169886362,1,Duke Of Bedford,5,Jack Hill,Andrew Bobbin,Stawell,61.0,7,g,100.0,96.0,96.0,26.67,46.67,445980.0,30.0,8.0,3.0,3.0,12.0,2.0,14.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,42111x,42111x,Leader,6,4,5,1.6666666666666667,1.0,2.0,1.8,0.6,0.8,7.016666666666667,0.3,6.933333333333334,4.050000000000001,0,0,5,45.0,4.0,9.0,1.0,10.0,1.0,10.0,1.0,6.0,2.0,6.0,1.0,10.0,3.7,8.0,8.5,8.0,8.5,FLUC2,2,P,finished,0,1,False,True,12,12,1.0,True,True,96.0,0.319047619047619,0.8487500000000001,0.7175,0.25,0.2916666666666667,0.3831624646870941,0.46643867644483256,5.0,6-9,middle,False,0.25,0.0,,0.7869131635471004,0.11743528201611521,0.5303798487165,1.0,0.2047453511498563,0.2047453511498563,0.09577215364902011,0.10897319750083617,10.897319750083618,-0.5,1.0,8.5,-1.0,-1.0
