breakdown_type,group_value,bets,wins,total_staked,total_profit,roi,strike_rate,avg_price,avg_edge
condition,Heavy (10),15,1,15.0,-9.0,-0.6,0.06666666666666667,7.933333333333334,0.07348880183829636
condition,Soft (7),36,3,36.0,-12.5,-0.3472222222222222,0.08333333333333333,8.913888888888888,0.06211529124107535
condition,Good (3),61,4,61.0,-24.5,-0.4016393442622951,0.06557377049180328,9.475409836065573,0.07392876363492208
field_size,9,56,11,56.0,36.0,0.6428571428571429,0.19642857142857142,8.378571428571428,0.08266382768103243
field_size,12,94,15,94.0,26.2,0.27872340425531916,0.1595744680851064,8.843617021276595,0.068782062689335
field_size,15,40,7,40.0,24.0,0.6,0.175,9.227500000000001,0.05952715644860229
field_size,20,14,3,14.0,17.0,1.2142857142857142,0.21428571428571427,10.035714285714286,0.08453653166853292
field_size,19,11,2,11.0,9.5,0.8636363636363636,0.18181818181818182,10.590909090909092,0.05535066012139431
field_size,21,3,1,3.0,5.5,1.8333333333333333,0.3333333333333333,8.833333333333334,0.05798827683041369
field_size,7,14,2,14.0,2.8,0.19999999999999998,0.14285714285714285,8.45,0.09295756475111659
field_size,16,51,5,51.0,0.0,0.0,0.09803921568627451,9.568627450980392,0.06409584991755611
field_size,17,25,3,25.0,-0.20000000000000018,-0.008000000000000007,0.12,9.272,0.07794868408960542
field_size,24,1,0,1.0,-1.0,-1.0,0.0,11.0,0.050303624162656796
field_size,22,2,0,2.0,-2.0,-1.0,0.0,8.5,0.06794165170589117
field_size,5,3,0,3.0,-3.0,-1.0,0.0,7.833333333333333,0.09454350657392536
field_size,18,23,2,23.0,-3.5,-0.15217391304347827,0.08695652173913043,9.869565217391305,0.06297879893552034
field_size,8,42,6,42.0,-4.0,-0.09523809523809523,0.14285714285714285,7.85952380952381,0.08332424984859588
field_size,10,94,10,94.0,-6.0,-0.06382978723404255,0.10638297872340426,8.891489361702128,0.07367505374925512
field_size,6,8,0,8.0,-8.0,-1.0,0.0,6.6125,0.10874769394618389
field_size,11,89,9,89.0,-13.5,-0.15168539325842698,0.10112359550561797,8.597752808988764,0.07307332853569046
field_size,14,65,5,65.0,-20.0,-0.3076923076923077,0.07692307692307693,8.984615384615385,0.06768779562306795
field_size,13,91,8,91.0,-30.6,-0.3362637362637363,0.08791208791208792,8.872527472527473,0.07028351600183097
market_rank,4.0,209,29,209.0,38.8,0.18564593301435406,0.13875598086124402,8.585167464114832,0.07202906828957986
market_rank,5.0,205,25,205.0,26.5,0.12926829268292683,0.12195121951219512,9.62439024390244,0.07135254448493535
market_rank,7.0,28,4,28.0,17.0,0.6071428571428571,0.14285714285714285,11.285714285714286,0.0654668546101792
market_rank,2.0,40,9,40.0,4.4,0.11000000000000001,0.225,5.8625,0.07359967663741299
market_rank,1.0,4,0,4.0,-4.0,-1.0,0.0,3.85,0.07553305449215024
market_rank,8.0,8,0,8.0,-8.0,-1.0,0.0,11.625,0.05761082282711165
market_rank,3.0,139,17,139.0,-10.5,-0.07553956834532374,0.1223021582733813,7.3446043165467625,0.07530431017081513
market_rank,6.0,93,5,93.0,-35.0,-0.3763440860215054,0.053763440860215055,10.731182795698924,0.07295498302761769
model_rank,2.0,249,34,249.0,70.5,0.28313253012048195,0.13654618473895583,9.295582329317268,0.06783156381988456
model_rank,1.0,317,45,317.0,22.700000000000003,0.071608832807571,0.14195583596214512,8.006309148264984,0.08374018154906182
model_rank,3.0,160,10,160.0,-64.0,-0.4,0.0625,9.953125,0.056486501751305394
price_quality,FLUC2,726,89,726.0,29.200000000000003,0.040220385674931136,0.12258953168044077,8.877548209366392,0.07227759947990732
